SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,USA_GUST,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR,Month,ENSO_Value_x,ENSO_Value_y,ENSO_Value,SST
2022246N18301,2022,28,,,EARL,2022-09-10 00:00:00,TS,37.1,-56.8,95,948,hurdat_atl,main,969,876,O_____________,hurdat_atl,AL062022,37.1,-56.8, ,HU,95.0,948,2.0,220,290,230,170,100,150,110,90,60,70,50,30,1003,320,40, , , , , , , , , , ,110,12,270,330,270,300,35,41,Sep,-1.01,-1.01,-1.01,20.577585
2022257N16312,2022,31,,,FIONA,2022-09-21 06:00:00,TS,23.5,-71.8,120,939,hurdat_atl,main,285,285,O_____________,hurdat_atl,AL072022,23.5,-71.8, ,HU,120.0,939,4.0,140,130,80,120,70,60,40,60,40,30,20,30,1008,160,15, , , , , , , , , , , , , , , , ,6,6,Sep,-1.01,-1.01,-1.01,25.38442
2022266N12294,2022,35,,GM,IAN,2022-09-28 12:00:00,TS,26.0,-82.7,140,937,hurdat_atl,main,89,68,O_____________,hurdat_atl,AL092022,26.0,-82.7, ,HU,140.0,937,5.0,120,140,100,150,70,60,70,80,40,40,30,40,1010,270,20, , , , , , , , , , ,165,12,120,120,270,210,7,12,Sep,-1.01,-1.01,-1.01,24.210188
2022280N11294,2022,41,,CS,JULIA,2022-10-09 06:00:00,TS,12.4,-83.3,75,982,hurdat_atl,main,21,0,O_____________,hurdat_atl,AL132022,12.4,-83.3, ,HU,75.0,982,1.0,100,70,60,100,40,30,20,30,30, , ,20,1008,180,25, , , , , , , , , , ,90,12,150,60,45,90,13,268,Oct,-0.99,-0.99,-0.99,
2022304N16287,2022,44,,CS,LISA,2022-11-02 21:30:00,TS,17.4,-88.3,80,985,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL152022,17.4,-88.3,L,HU,80.0,985,1.0,50,50,30,40,25,20,20,25,15,15, ,15,1013,100,15, , , , , , , , , , , ,12,90,60,30,75,8,288,Nov,-0.92,-0.92,-0.92,27.276806
2022304N34296,2022,45,,,MARTIN,2022-11-02 18:00:00,TS,36.1,-48.9,75,974,hurdat_atl,main,1221,1166,O_____________,hurdat_atl,AL162022,36.1,-48.9, ,HU,75.0,974,1.0,120,150,100,70,40,60,60,30,30,40,30, ,1010,330,30, , , , , , , , , , ,90,12,360,180,180,240,23,50,Nov,-0.92,-0.92,-0.92,20.130564
2022311N21293,2022,46,,,NICOLE,2022-11-09 23:00:00,TS,26.6,-78.2,65,980,hurdat_atl,main,167,159,V_____________,hurdat_atl,AL172022,26.6,-78.2,L,HU,65.0,980,1.0,420,80,60,390,30,30,20,50,20,20, , ,1010,280,20, , , , , , , , , , , ,12,600,230,184,364,11,291,Nov,-0.92,-0.92,-0.92,25.165983
2023193N37305,2023,27,,,DON,2023-07-22 18:00:00,TS,39.5,-50.1, , , ,PROVISIONAL,828,775,O_____________,nhc_working_bt,AL052023,39.5,-50.1, ,HU,65.0,986,1.0,60,50,30,40,30,20, ,20,15,15, , ,1016,150,10, , , , , , , , , , ,75,12,90,90,60,90,11,1,Jul,1.07,1.07,1.07,17.777012
2023232N13300,2023,41,,,FRANKLIN,2023-08-29 00:00:00,TS,28.95,-71.1, , , ,PROVISIONAL,809,787,O_____________,nhc_working_bt,AL082023,28.9,-71.1, ,HU,130.0,926,4.0,130,120,80,90,70,40,40,40,30,25,20,20,1010,210,5, , , , , , , , , , ,160,12,210,180,120,180,8,2,Aug,1.32,1.32,1.32,23.174526
2023239N21274,2023,46,,GM,IDALIA,2023-08-30 09:00:00,TS,29.1213,-84.109, , , ,PROVISIONAL,81,0,V_____________,nhc_working_bt,AL102023,29.1,-84.1, ,HU,115.0,942,4.0,130,150,70,60,60,50,30,40,20,20,15,10,1006,220,10, , , , , , , , , , , ,12,105,150,112,112,19,25,Aug,1.32,1.32,1.32,20.471272
2023249N12320,2023,52,,,LEE,2023-09-08 06:00:00,TS,17.5,-53.0, , , ,PROVISIONAL,1150,1125,O_____________,nhc_working_bt,AL132023,17.5,-53.0, ,HU,145.0,926,5.0,120,110,50,80,70,60,40,50,40,30,30,30,1010,180,10, , , , , , , , , , ,175,12,210,150,90,150,12,291,Sep,1.56,1.56,1.56,25.530527
2023251N15334,2023,54,,,MARGOT,2023-09-13 06:00:00,TS,33.0556,-39.9, , , ,PROVISIONAL,1875,1837,O_____________,nhc_working_bt,AL142023,33.0,-39.9, ,HU,80.0,969,1.0,200,200,140,180,90,80,60,80,60,40,20,50,1012,270,10,20, , , , , , , , , ,90,12,270,280,300,240,8,338,Sep,1.56,1.56,1.56,19.961111
2023258N14318,2023,55,,,NIGEL,2023-09-19 18:00:00,TS,31.1,-54.7, , , ,PROVISIONAL,1664,1598,O_____________,nhc_working_bt,AL152023,31.1,-54.7, ,HU,85.0,972,2.0,150,140,100,130,90,80,60,70,50,40,35,40,1014,240,30, , , , , , , , , , ,105,12,300,300,210,210,14,343,Sep,1.56,1.56,1.56,21.23003
2023292N13309,2023,70,,,TAMMY,2023-10-25 12:00:00,TS,26.1,-59.4, , , ,PROVISIONAL,1070,1070,O_____________,nhc_working_bt,AL202023,26.1,-59.4, ,HU,95.0,965,2.0,100,150,60,100,40,50,30,30,20,20, , ,1008,150,20, , , , , , , , , , ,110,12,240,210,240,330,16,39,Oct,1.78,1.78,1.78,24.208813
